session_id,subscriber_id,date,genre,device,duration_min,rating
52965,1460,2024-06-08,Horror,Smart TV,46,4
53013,1164,2024-04-13,Documentary,Laptop,56,5
52369,1068,2024-06-23,Drama,Mobile,5,4
52668,1276,2024-07-24,Comedy,Mobile,23,4
53988,1568,2024-04-30,Romance,Mobile,69,4
50425,1237,2024-06-17,Drama,Mobile,129,3
54464,1252,2024-08-16,Drama,Mobile,80,2
50345,1078,2024-01-23,Documentary,Smart TV,60,5
54548,1404,2024-03-08,Comedy,Smart TV,13,4
53118,1506,2024-01-20,Action,Smart TV,96,3
54210,1187,2024-04-27,Drama,Mobile,45,5
52862,1439,2024-01-02,Series,Tablet,63,4
52332,1115,2024-04-13,Comedy,Smart TV,24,4
51794,1590,2024-08-02,Drama,Tablet,74,4
53012,1064,2024-05-30,Action,Laptop,77,4
54141,1273,2024-02-29,Series,Smart TV,27,5
51112,1504,2024-05-06,Comedy,Smart TV,83,1
53867,1122,2024-07-24,Drama,Smart TV,78,5
54644,1266,2024-02-26,Animation,Mobile,5,2
53273,1561,2024-06-08,Horror,Smart TV,62,4
51517,1445,2024-03-15,Documentary,Laptop,89,4
51060,1595,2024-06-25,Horror,Tablet,36,5
50204,1033,2024-05-02,Animation,Mobile,61,4
54877,1591,2024-05-15,Animation,Smart TV,90,5
52795,1380,2024-08-16,Romance,Smart TV,51,5
54284,1244,2024-01-19,Horror,Tablet,97,5
53535,1103,2024-02-08,Action,Mobile,72,4
54474,1068,2024-08-11,Drama,Laptop,43,4
53523,1557,2024-05-20,Comedy,Smart TV,47,4
50108,1246,2024-01-02,Horror,Smart TV,69,4
52932,1177,2024-02-17,Documentary,Smart TV,5,5
52791,1556,2024-05-15,Comedy,Mobile,12,3
51257,1087,2024-04-02,Animation,Smart TV,29,4
53810,1231,2024-02-06,Animation,Mobile,17,5
52405,1019,2024-06-21,Action,Smart TV,55,2
53524,1301,2024-05-10,Romance,Smart TV,60,4
54302,1184,2024-04-11,Series,Laptop,31,5
50333,1206,2024-03-24,Series,Mobile,39,3
50458,1060,2024-01-04,Comedy,Mobile,23,4
54228,1381,2024-04-23,Series,Laptop,47,2
51705,1315,2024-07-03,Series,Mobile,55,3
52156,1188,2024-02-08,Comedy,Smart TV,65,5
54118,1001,2024-04-01,Romance,Tablet,53,5
53203,1236,2024-03-06,Animation,Smart TV,46,4
53689,1451,2024-02-13,Romance,Smart TV,85,5
54623,1189,2024-04-05,Comedy,Mobile,52,3
52865,1251,2024-02-21,Animation,Smart TV,68,1
53321,1439,2024-03-13,Romance,Mobile,41,4
54709,1106,2024-02-14,Action,Smart TV,42,3
53848,1101,2024-08-21,Action,Smart TV,53,3
53562,1401,2024-01-16,Series,Smart TV,79,4
54989,1292,2024-07-28,Series,Tablet,11,3
51920,1545,2024-06-29,Comedy,Laptop,30,3
50757,1097,2024-02-07,Animation,Smart TV,54,4
52517,1410,2024-07-02,Animation,Mobile,50,4
51031,1122,2024-02-11,Animation,Mobile,62,4
52067,1554,2024-03-08,Drama,Smart TV,69,3
51410,1464,2024-05-05,Romance,Mobile,50,5
53956,1504,2024-08-22,Animation,Mobile,47,4
52891,1030,2024-07-14,Comedy,Smart TV,25,5
52087,1545,2024-05-30,Horror,Mobile,69,5
53528,1348,2024-08-05,Animation,Mobile,35,3
54936,1345,2024-04-19,Animation,Laptop,49,4
53827,1125,2024-04-04,Documentary,Mobile,77,5
51370,1107,2024-03-23,Action,Laptop,51,4
53328,1596,2024-02-18,Horror,Laptop,109,5
52022,1345,2024-07-16,Animation,Mobile,40,5
51656,1314,2024-06-19,Comedy,Laptop,47,5
54679,1531,2024-03-04,Documentary,Laptop,35,5
51493,1321,2024-06-01,Animation,Laptop,46,3
50119,1478,2024-02-09,Romance,Laptop,96,4
53890,1174,2024-05-05,Horror,Laptop,5,3
51876,1580,2024-07-11,Series,Mobile,43,4
54699,1506,2024-06-27,Documentary,Laptop,56,5
51225,1355,2024-07-10,Animation,Mobile,91,5
53744,1120,2024-06-26,Drama,Smart TV,57,5
53039,1345,2024-02-12,Documentary,Tablet,40,4
50156,1561,2024-06-17,Documentary,Mobile,55,5
52779,1437,2024-05-10,Horror,Mobile,63,4
53044,1543,2024-07-09,Romance,Laptop,95,5
51298,1395,2024-01-08,Action,Laptop,37,4
51317,1416,2024-08-16,Documentary,Smart TV,57,3
52224,1447,2024-01-30,Animation,Laptop,65,3
54375,1397,2024-04-20,Drama,Mobile,78,5
50415,1039,2024-06-01,Comedy,Smart TV,45,3
53146,1223,2024-08-13,Documentary,Smart TV,26,4
54703,1555,2024-03-14,Drama,Laptop,45,4
52548,1514,2024-08-21,Comedy,Laptop,74,4
54640,1575,2024-08-04,Horror,Laptop,56,4
54273,1323,2024-08-15,Horror,Tablet,48,4
54367,1487,2024-05-06,Series,Tablet,106,1
50016,1386,2024-05-18,Drama,Mobile,55,4
54838,1153,2024-08-28,Horror,Mobile,55,2
51305,1361,2024-08-27,Horror,Laptop,14,3
52324,1531,2024-07-03,Animation,Smart TV,58,5
54247,1449,2024-01-12,Series,Laptop,100,5
51862,1085,2024-02-07,Drama,Mobile,47,5
51233,1566,2024-07-30,Comedy,Tablet,94,2
54019,1040,2024-04-06,Documentary,Laptop,19,4
51309,1291,2024-08-22,Romance,Mobile,44,4
51255,1326,2024-08-20,Action,Mobile,105,3
50636,1322,2024-06-06,Horror,Smart TV,64,4
50354,1077,2024-05-24,Horror,Mobile,77,5
52232,1274,2024-01-24,Drama,Laptop,75,5
52809,1514,2024-06-05,Animation,Laptop,63,3
52616,1211,2024-02-19,Action,Laptop,34,4
50883,1063,2024-03-08,Documentary,Smart TV,33,3
53212,1189,2024-05-05,Drama,Laptop,64,4
51822,1595,2024-04-20,Comedy,Smart TV,5,5
53288,1097,2024-03-31,Comedy,Smart TV,86,4
52397,1263,2024-07-18,Animation,Mobile,83,5
54625,1144,2024-02-13,Romance,Mobile,37,5
50693,1392,2024-01-17,Series,Smart TV,82,3
50103,1433,2024-06-28,Documentary,Laptop,63,2
51543,1293,2024-01-28,Drama,Laptop,37,5
52018,1172,2024-04-15,Drama,Smart TV,5,3
50207,1397,2024-07-24,Animation,Smart TV,64,4
53955,1410,2024-04-03,Comedy,Smart TV,82,4
50948,1406,2024-04-07,Action,Smart TV,86,3
50408,1075,2024-07-21,Horror,Mobile,62,3
50086,1145,2024-02-22,Horror,Mobile,68,5
53748,1462,2024-01-02,Series,Mobile,70,3
53442,1014,2024-06-22,Documentary,Smart TV,78,4
53465,1158,2024-04-05,Documentary,Smart TV,58,4
51706,1428,2024-03-19,Horror,Laptop,36,5
50625,1355,2024-03-25,Animation,Smart TV,110,5
50225,1394,2024-03-03,Comedy,Laptop,61,5
52358,1135,2024-06-20,Series,Mobile,46,5
54858,1379,2024-02-14,Drama,Mobile,33,2
52414,1398,2024-02-21,Documentary,Tablet,33,4
50226,1291,2024-07-08,Comedy,Smart TV,67,5
50890,1260,2024-05-20,Animation,Laptop,94,4
52368,1549,2024-01-27,Animation,Smart TV,48,5
52419,1430,2024-02-07,Series,Smart TV,16,2
51992,1176,2024-08-03,Comedy,Laptop,56,3
53616,1147,2024-08-15,Documentary,Mobile,83,4
54739,1010,2024-02-02,Animation,Tablet,10,5
53755,1362,2024-02-19,Series,Smart TV,27,4
54224,1244,2024-08-15,Horror,Smart TV,54,3
54938,1093,2024-03-01,Drama,Smart TV,60,5
52184,1208,2024-05-18,Documentary,Smart TV,94,5
50399,1478,2024-01-12,Comedy,Laptop,24,5
52105,1354,2024-06-23,Documentary,Smart TV,63,4
50338,1148,2024-01-06,Drama,Mobile,46,4
54335,1350,2024-03-06,Drama,Laptop,87,4
52049,1238,2024-07-03,Comedy,Mobile,22,4
50042,1119,2024-07-17,Drama,Smart TV,59,4
51020,1238,2024-08-28,Romance,Mobile,26,4
51879,1115,2024-07-27,Romance,Smart TV,76,4
53516,1278,2024-03-12,Documentary,Smart TV,61,4
51549,1297,2024-03-24,Action,Smart TV,59,2
51906,1260,2024-07-21,Animation,Smart TV,99,4
54642,1241,2024-08-15,Series,Smart TV,61,4
53114,1434,2024-05-22,Romance,Tablet,50,1
52819,1292,2024-04-27,Comedy,Smart TV,5,4
52826,1259,2024-07-18,Drama,Mobile,40,4
51805,1528,2024-03-25,Horror,Smart TV,46,4
52027,1572,2024-02-01,Documentary,Smart TV,25,4
50516,1431,2024-08-02,Series,Laptop,56,2
52180,1438,2024-08-25,Horror,Smart TV,84,3
54160,1117,2024-03-06,Comedy,Smart TV,45,5
50514,1463,2024-03-31,Series,Smart TV,100,4
54611,1135,2024-04-09,Series,Mobile,35,5
54079,1136,2024-06-22,Documentary,Mobile,53,4
52312,1395,2024-04-06,Drama,Laptop,66,4
53854,1535,2024-06-14,Animation,Smart TV,50,4
50129,1573,2024-06-28,Romance,Smart TV,92,3
52179,1535,2024-02-09,Animation,Laptop,57,5
50464,1178,2024-04-29,Series,Laptop,46,5
53564,1328,2024-02-08,Documentary,Smart TV,70,3
50920,1424,2024-01-10,Action,Laptop,71,5
52646,1573,2024-05-06,Romance,Smart TV,91,4
53348,1230,2024-08-25,Series,Mobile,32,5
51878,1126,2024-01-24,Action,Smart TV,44,5
53045,1113,2024-06-18,Action,Smart TV,28,4
50906,1058,2024-03-13,Animation,Laptop,73,5
50712,1344,2024-08-24,Series,Tablet,64,5
54399,1596,2024-07-23,Horror,Mobile,41,4
50250,1572,2024-06-23,Action,Mobile,67,3
50531,1242,2024-05-16,Action,Smart TV,37,5
52518,1230,2024-03-07,Series,Smart TV,32,5
54309,1475,2024-02-26,Horror,Laptop,37,4
54978,1367,2024-05-12,Animation,Tablet,86,5
51546,1393,2024-06-26,Series,Mobile,50,5
50856,1146,2024-08-05,Drama,Laptop,57,4
52903,1550,2024-01-23,Romance,Laptop,36,4
50629,1060,2024-04-01,Romance,Laptop,34,4
54738,1110,2024-05-24,Series,Tablet,18,4
52781,1245,2024-06-05,Comedy,Smart TV,50,4
53909,1532,2024-07-08,Animation,Mobile,69,4
51017,1236,2024-08-28,Romance,Smart TV,64,5
52787,1449,2024-05-12,Action,Smart TV,84,2
51149,1509,2024-04-27,Documentary,Mobile,55,5
50756,1497,2024-07-13,Comedy,Laptop,69,5
50888,1403,2024-03-30,Series,Smart TV,55,4
52197,1557,2024-08-22,Animation,Smart TV,84,5
53467,1178,2024-07-26,Romance,Smart TV,30,5
54164,1218,2024-03-24,Drama,Smart TV,33,4
50074,1537,2024-01-14,Series,Laptop,54,4
51306,1370,2024-08-02,Romance,Mobile,29,4
52069,1189,2024-05-06,Romance,Laptop,18,3
53282,1362,2024-08-04,Series,Laptop,121,4
51471,1353,2024-06-28,Series,Laptop,51,4
53913,1342,2024-07-11,Action,Mobile,103,5
52162,1421,2024-04-16,Documentary,Smart TV,28,4
50262,1533,2024-02-08,Comedy,Mobile,64,2
51851,1197,2024-08-26,Animation,Mobile,62,4
50398,1042,2024-07-02,Drama,Mobile,47,3
52979,1524,2024-02-26,Drama,Tablet,89,4
50102,1018,2024-03-02,Action,Tablet,89,1
52600,1248,2024-08-06,Comedy,Smart TV,33,4
51797,1492,2024-05-29,Horror,Mobile,75,4
50803,1136,2024-02-15,Action,Mobile,30,4
50553,1193,2024-07-21,Action,Smart TV,81,5
54721,1510,2024-01-07,Romance,Smart TV,35,3
53829,1585,2024-07-07,Documentary,Smart TV,28,5
52167,1444,2024-07-17,Animation,Smart TV,93,3
51988,1346,2024-07-17,Series,Mobile,43,4
54902,1311,2024-07-24,Series,Mobile,17,3
54297,1051,2024-02-07,Action,Smart TV,105,5
51900,1430,2024-05-30,Comedy,Smart TV,45,3
54048,1345,2024-01-16,Comedy,Smart TV,46,4
52231,1552,2024-01-25,Drama,Smart TV,64,5
52264,1100,2024-02-09,Horror,Laptop,14,5
54995,1509,2024-06-28,Documentary,Mobile,30,4
52208,1552,2024-03-18,Animation,Mobile,59,3
53506,1171,2024-01-17,Drama,Tablet,47,5
52203,1549,2024-02-03,Action,Laptop,103,4
51036,1004,2024-07-25,Romance,Laptop,20,5
54468,1462,2024-08-24,Action,Smart TV,82,4
51443,1086,2024-01-21,Animation,Smart TV,62,3
51971,1568,2024-08-13,Horror,Laptop,56,5
54675,1540,2024-02-27,Comedy,Laptop,81,1
51678,1151,2024-03-10,Romance,Tablet,35,5
53323,1136,2024-03-30,Drama,Laptop,46,2
53407,1531,2024-01-18,Series,Mobile,74,3
53267,1296,2024-08-25,Horror,Smart TV,45,1
50752,1525,2024-06-22,Drama,Tablet,87,5
53573,1216,2024-04-28,Comedy,Smart TV,132,4
51773,1227,2024-07-21,Documentary,Smart TV,17,5
52239,1205,2024-02-13,Documentary,Mobile,65,5
54234,1182,2024-07-14,Animation,Smart TV,44,4
52357,1122,2024-07-13,Drama,Smart TV,70,5
50174,1079,2024-01-20,Romance,Smart TV,38,4
50571,1580,2024-04-17,Action,Mobile,69,2
50982,1468,2024-03-20,Romance,Laptop,72,5
52992,1154,2024-08-26,Animation,Laptop,45,5
50371,1490,2024-02-28,Documentary,Smart TV,41,4
52104,1293,2024-03-19,Documentary,Tablet,85,5
50972,1469,2024-02-02,Romance,Tablet,42,4
50832,1527,2024-06-07,Drama,Smart TV,45,5
52576,1481,2024-06-19,Romance,Laptop,71,3
54848,1387,2024-03-02,Series,Mobile,41,3
51905,1202,2024-07-01,Action,Laptop,21,5
51427,1165,2024-03-17,Romance,Laptop,37,4
50186,1262,2024-06-05,Documentary,Laptop,64,4
51463,1189,2024-03-07,Action,Smart TV,34,5
54026,1578,2024-07-15,Documentary,Tablet,89,4
51082,1226,2024-03-12,Drama,Mobile,40,4
53763,1246,2024-04-30,Animation,Laptop,30,2
51679,1525,2024-08-23,Action,Smart TV,59,4
52691,1542,2024-01-28,Action,Smart TV,84,4
53633,1433,2024-06-13,Comedy,Smart TV,97,5
53910,1593,2024-02-10,Animation,Mobile,71,4
54328,1157,2024-03-15,Comedy,Mobile,67,4
50188,1287,2024-03-26,Series,Laptop,90,4
50455,1154,2024-01-11,Horror,Mobile,92,3
52636,1498,2024-06-28,Drama,Mobile,21,2
51644,1144,2024-06-04,Documentary,Laptop,56,5
51285,1204,2024-01-21,Action,Smart TV,32,4
51717,1398,2024-07-09,Action,Smart TV,36,5
54792,1217,2024-06-22,Series,Mobile,26,3
53793,1045,2024-03-04,Series,Smart TV,80,4
54649,1158,2024-06-15,Documentary,Smart TV,26,5
50619,1569,2024-05-15,Series,Smart TV,68,4
51954,1068,2024-08-01,Series,Mobile,8,3
54430,1398,2024-04-29,Series,Laptop,17,4
50713,1596,2024-06-26,Romance,Smart TV,79,4
52038,1568,2024-02-20,Series,Laptop,52,4
50933,1025,2024-03-29,Romance,Smart TV,74,5
51746,1355,2024-01-14,Action,Smart TV,114,5
52601,1308,2024-01-29,Comedy,Laptop,69,4
51203,1086,2024-07-18,Animation,Laptop,5,4
50439,1478,2024-07-13,Series,Mobile,54,3
54255,1090,2024-07-31,Documentary,Laptop,30,5
50729,1038,2024-05-28,Romance,Mobile,47,3
54169,1095,2024-08-01,Animation,Laptop,13,4
53945,1456,2024-03-02,Action,Mobile,88,4
54529,1068,2024-06-22,Drama,Smart TV,49,3
52540,1554,2024-06-22,Action,Mobile,11,4
50905,1239,2024-02-06,Series,Mobile,66,3
50863,1227,2024-02-06,Action,Laptop,50,3
51813,1580,2024-08-07,Horror,Laptop,81,5
53139,1300,2024-03-15,Action,Laptop,39,4
54326,1156,2024-06-05,Romance,Laptop,45,4
51798,1199,2024-05-20,Comedy,Tablet,77,4
54495,1595,2024-05-04,Documentary,Smart TV,10,5
52727,1237,2024-02-19,Horror,Tablet,95,4
54583,1178,2024-08-10,Horror,Mobile,20,4
50097,1120,2024-04-19,Horror,Smart TV,20,4
53077,1074,2024-02-29,Drama,Laptop,26,5
54353,1038,2024-02-13,Series,Mobile,81,4
54378,1536,2024-04-20,Romance,Laptop,48,3
52671,1190,2024-05-02,Horror,Smart TV,153,4
53055,1095,2024-04-21,Action,Mobile,35,5
52511,1092,2024-07-04,Drama,Mobile,92,5
52843,1301,2024-06-18,Drama,Laptop,79,4
54889,1457,2024-08-28,Comedy,Mobile,65,4
54212,1126,2024-04-16,Animation,Laptop,13,3
50417,1494,2024-05-04,Drama,Mobile,31,4
50059,1161,2024-02-07,Romance,Mobile,49,4
51734,1086,2024-02-20,Series,Mobile,15,3
51955,1337,2024-06-24,Documentary,Smart TV,66,5
54542,1410,2024-01-10,Documentary,Laptop,61,4
51185,1143,2024-04-04,Comedy,Mobile,87,4
51210,1143,2024-06-01,Horror,Laptop,40,2
54550,1093,2024-01-30,Animation,Smart TV,81,4
50652,1274,2024-04-08,Animation,Mobile,5,4
50487,1479,2024-05-21,Documentary,Laptop,86,4
52210,1548,2024-06-12,Horror,Laptop,42,5
52175,1381,2024-01-19,Romance,Laptop,31,4
50610,1162,2024-02-17,Animation,Tablet,84,5
52151,1313,2024-08-02,Action,Mobile,77,2
52783,1537,2024-05-01,Animation,Laptop,55,3
53917,1133,2024-08-08,Horror,Laptop,43,2
51186,1030,2024-03-21,Romance,Mobile,88,5
52437,1055,2024-02-03,Romance,Mobile,13,3
50189,1454,2024-05-10,Documentary,Mobile,67,1
52088,1414,2024-03-25,Romance,Laptop,16,5
52051,1236,2024-01-14,Romance,Smart TV,116,4
50635,1328,2024-01-11,Series,Tablet,35,3
50467,1149,2024-03-31,Comedy,Tablet,68,3
50136,1108,2024-06-13,Animation,Mobile,73,5
50915,1132,2024-06-01,Animation,Tablet,51,5
52953,1560,2024-01-25,Horror,Laptop,46,1
51658,1323,2024-03-29,Series,Laptop,70,5
51692,1255,2024-05-10,Animation,Tablet,49,5
52487,1007,2024-01-24,Animation,Smart TV,31,4
52221,1096,2024-02-14,Animation,Mobile,49,5
50344,1192,2024-02-16,Drama,Smart TV,12,3
52230,1350,2024-02-29,Series,Smart TV,58,3
54565,1246,2024-07-16,Series,Smart TV,53,5
50066,1176,2024-01-07,Animation,Smart TV,26,4
54693,1498,2024-01-03,Horror,Mobile,45,3
53774,1516,2024-08-01,Animation,Laptop,63,4
50381,1321,2024-08-25,Documentary,Smart TV,59,5
53975,1254,2024-07-22,Drama,Tablet,44,5
54774,1098,2024-05-15,Romance,Laptop,57,5
54484,1579,2024-02-15,Romance,Laptop,92,5
51333,1458,2024-07-11,Documentary,Mobile,64,5
54697,1083,2024-03-05,Documentary,Mobile,35,5
53092,1223,2024-04-30,Horror,Tablet,26,4
51620,1341,2024-07-17,Comedy,Smart TV,59,5
50478,1047,2024-03-06,Animation,Mobile,47,5
54092,1599,2024-04-25,Drama,Mobile,50,4
51619,1523,2024-06-08,Animation,Smart TV,66,3
54339,1421,2024-01-16,Action,Tablet,5,4
54816,1510,2024-07-31,Action,Laptop,97,4
51019,1087,2024-02-01,Action,Smart TV,65,3
51963,1286,2024-07-13,Documentary,Smart TV,10,4
53261,1047,2024-06-05,Series,Smart TV,52,5
54081,1022,2024-01-31,Documentary,Smart TV,42,5
52541,1491,2024-04-18,Action,Mobile,36,1
51016,1541,2024-05-06,Romance,Smart TV,62,4
53313,1175,2024-01-24,Animation,Mobile,22,4
50804,1110,2024-07-14,Animation,Laptop,65,3
54637,1026,2024-04-23,Drama,Laptop,32,3
54418,1422,2024-06-13,Documentary,Mobile,50,5
53891,1385,2024-07-23,Series,Tablet,87,5
52562,1061,2024-03-16,Romance,Laptop,67,5
50774,1540,2024-06-05,Drama,Smart TV,94,5
50925,1232,2024-02-09,Drama,Mobile,48,3
52499,1343,2024-02-05,Comedy,Mobile,79,4
53773,1171,2024-06-22,Drama,Smart TV,103,4
51802,1014,2024-02-22,Drama,Laptop,63,2
53656,1343,2024-04-14,Drama,Mobile,25,3
54307,1100,2024-06-06,Comedy,Laptop,23,5
50730,1148,2024-04-17,Documentary,Laptop,36,5
54639,1073,2024-01-10,Drama,Mobile,77,5
53637,1114,2024-05-24,Series,Smart TV,47,5
53004,1339,2024-07-09,Action,Smart TV,61,3
50024,1318,2024-05-01,Series,Smart TV,28,5
54855,1180,2024-04-18,Comedy,Tablet,37,5
54844,1333,2024-04-18,Drama,Smart TV,25,5
54892,1051,2024-02-15,Action,Laptop,55,5
53766,1145,2024-07-04,Action,Laptop,103,4
53621,1216,2024-02-09,Series,Tablet,56,3
52538,1108,2024-08-17,Romance,Smart TV,65,5
51925,1535,2024-02-28,Action,Smart TV,71,3
50337,1353,2024-07-08,Drama,Mobile,52,1
50077,1263,2024-03-03,Series,Smart TV,66,5
54990,1513,2024-07-20,Animation,Mobile,29,4
52618,1443,2024-07-22,Romance,Tablet,33,5
53635,1366,2024-05-25,Animation,Smart TV,52,5
52571,1583,2024-04-03,Horror,Smart TV,75,3
50448,1542,2024-05-26,Action,Mobile,135,4
52333,1501,2024-08-18,Horror,Mobile,34,4
54695,1205,2024-06-08,Series,Laptop,90,5
54523,1568,2024-03-21,Horror,Tablet,68,4
50149,1583,2024-04-01,Action,Smart TV,37,2
53714,1052,2024-02-12,Drama,Smart TV,63,5
52759,1136,2024-04-24,Drama,Smart TV,51,4
53239,1558,2024-08-11,Horror,Laptop,70,3
51783,1453,2024-04-04,Action,Laptop,46,5
50243,1190,2024-08-18,Horror,Smart TV,73,3
51959,1398,2024-05-26,Horror,Mobile,50,4
54638,1111,2024-01-30,Series,Laptop,11,5
54769,1318,2024-04-22,Comedy,Smart TV,95,2
50358,1393,2024-03-05,Documentary,Smart TV,58,4
53600,1600,2024-06-18,Documentary,Laptop,10,1
50251,1208,2024-03-16,Horror,Laptop,91,5
54044,1117,2024-02-16,Action,Mobile,90,5
50064,1310,2024-02-23,Comedy,Laptop,31,4
53431,1182,2024-01-25,Horror,Mobile,77,3
51121,1096,2024-03-10,Drama,Tablet,15,4
54955,1390,2024-03-07,Horror,Tablet,46,5
53703,1120,2024-05-15,Comedy,Laptop,72,3
50667,1373,2024-04-24,Animation,Tablet,5,4
51118,1013,2024-05-31,Documentary,Smart TV,25,4
51699,1362,2024-07-25,Series,Mobile,63,4
52676,1004,2024-06-23,Series,Smart TV,56,4
52705,1545,2024-06-07,Comedy,Laptop,80,5
52108,1106,2024-02-25,Series,Laptop,59,5
50297,1166,2024-01-01,Documentary,Laptop,26,5
51197,1184,2024-08-26,Comedy,Smart TV,20,4
53215,1331,2024-06-20,Romance,Smart TV,39,5
50684,1226,2024-01-20,Romance,Smart TV,54,5
54610,1334,2024-05-07,Series,Smart TV,58,3
51848,1556,2024-02-08,Action,Mobile,50,4
53406,1086,2024-08-27,Romance,Laptop,49,4
53324,1357,2024-07-10,Animation,Mobile,52,5
52384,1407,2024-04-21,Animation,Laptop,92,4
54148,1497,2024-03-07,Horror,Smart TV,102,5
53233,1416,2024-04-30,Horror,Laptop,72,4
54991,1344,2024-01-28,Horror,Mobile,72,3
51456,1522,2024-07-12,Horror,Tablet,27,4
53436,1515,2024-05-20,Comedy,Smart TV,5,4
51562,1381,2024-02-21,Horror,Laptop,61,5
50507,1320,2024-02-09,Documentary,Smart TV,87,4
52479,1078,2024-02-24,Horror,Smart TV,38,5
50911,1586,2024-04-29,Horror,Mobile,52,3
50995,1182,2024-02-26,Horror,Laptop,53,5
52986,1313,2024-01-01,Series,Mobile,28,4
53509,1198,2024-07-15,Comedy,Laptop,103,4
54882,1151,2024-07-22,Romance,Laptop,75,5
51252,1134,2024-05-28,Drama,Smart TV,96,4
54461,1444,2024-07-05,Comedy,Mobile,40,5
52720,1475,2024-08-19,Documentary,Mobile,62,4
54390,1440,2024-02-11,Action,Laptop,90,5
54835,1531,2024-03-30,Comedy,Tablet,81,4
50164,1182,2024-07-16,Drama,Mobile,27,4
52846,1280,2024-01-25,Comedy,Smart TV,39,4
50216,1495,2024-03-24,Romance,Smart TV,59,4
50745,1139,2024-06-02,Horror,Laptop,95,5
51519,1146,2024-07-27,Comedy,Mobile,56,4
51348,1508,2024-02-25,Drama,Laptop,93,5
53145,1582,2024-04-30,Comedy,Smart TV,49,5
54530,1367,2024-06-28,Action,Tablet,51,4
51505,1122,2024-04-15,Comedy,Laptop,85,3
51239,1442,2024-02-03,Animation,Laptop,17,4
54776,1546,2024-07-04,Animation,Mobile,30,4
52919,1553,2024-07-11,Series,Laptop,74,4
51304,1234,2024-07-06,Series,Smart TV,35,5
50750,1300,2024-01-17,Drama,Tablet,9,4
51764,1461,2024-06-25,Horror,Mobile,114,5
54071,1331,2024-03-24,Action,Smart TV,44,5
54546,1024,2024-07-07,Romance,Mobile,72,3
54132,1264,2024-05-16,Drama,Smart TV,61,4
54685,1278,2024-04-06,Horror,Laptop,54,5
50197,1363,2024-04-16,Action,Tablet,50,4
50393,1097,2024-06-28,Romance,Smart TV,53,3
53648,1409,2024-06-06,Drama,Smart TV,110,4
52954,1538,2024-03-15,Romance,Mobile,41,1
53814,1426,2024-06-10,Horror,Laptop,69,1
54836,1368,2024-04-02,Romance,Smart TV,52,4
54549,1162,2024-01-04,Horror,Mobile,59,4
53757,1292,2024-02-28,Horror,Tablet,5,1
50497,1176,2024-02-07,Comedy,Mobile,79,4
52307,1573,2024-01-16,Animation,Smart TV,39,4
53918,1371,2024-07-17,Action,Mobile,71,4
54755,1230,2024-01-07,Romance,Smart TV,54,4
53878,1229,2024-04-17,Animation,Mobile,6,5
53662,1208,2024-04-08,Documentary,Laptop,47,4
54004,1036,2024-03-04,Comedy,Laptop,56,4
52504,1497,2024-08-02,Horror,Smart TV,62,4
52904,1499,2024-06-02,Action,Smart TV,22,3
53510,1371,2024-05-26,Series,Mobile,96,5
54459,1255,2024-07-19,Drama,Smart TV,39,4
52205,1458,2024-05-08,Animation,Laptop,52,4
51011,1277,2024-03-08,Series,Mobile,60,2
50762,1518,2024-01-26,Horror,Tablet,56,4
51466,1545,2024-04-08,Animation,Laptop,34,4
52818,1562,2024-03-21,Horror,Mobile,41,3
50413,1486,2024-08-05,Romance,Laptop,82,3
52252,1357,2024-04-17,Comedy,Smart TV,36,4
53685,1083,2024-01-23,Action,Mobile,57,1
53672,1141,2024-03-31,Comedy,Mobile,51,3
51101,1525,2024-01-19,Documentary,Smart TV,46,4
53314,1158,2024-01-15,Action,Smart TV,43,4
51739,1060,2024-06-22,Series,Smart TV,50,5
53732,1088,2024-01-07,Animation,Tablet,75,4
50033,1066,2024-06-27,Horror,Smart TV,58,5
54777,1225,2024-07-22,Horror,Laptop,89,3
50273,1343,2024-01-17,Romance,Smart TV,29,5
54038,1576,2024-08-21,Animation,Smart TV,42,3
53269,1461,2024-04-10,Romance,Laptop,36,4
52728,1024,2024-03-22,Action,Tablet,95,3
50928,1374,2024-04-16,Series,Mobile,67,1
53464,1256,2024-07-23,Action,Mobile,53,3
50770,1355,2024-02-27,Romance,Tablet,71,4
51591,1040,2024-04-09,Drama,Laptop,11,1
54216,1362,2024-01-12,Animation,Smart TV,52,5
52533,1320,2024-07-20,Drama,Mobile,34,3
52878,1529,2024-03-19,Drama,Tablet,39,5
52393,1406,2024-05-01,Drama,Laptop,111,4
54286,1526,2024-05-25,Animation,Smart TV,49,4
50574,1361,2024-08-13,Horror,Smart TV,10,3
51893,1386,2024-05-27,Animation,Smart TV,6,5
51292,1147,2024-05-10,Series,Laptop,43,2
50153,1266,2024-07-28,Action,Smart TV,25,4
54795,1498,2024-02-03,Comedy,Mobile,38,3
52005,1381,2024-04-01,Documentary,Smart TV,119,5
54951,1521,2024-01-10,Animation,Mobile,96,5
51788,1022,2024-03-13,Documentary,Smart TV,63,5
54293,1414,2024-06-27,Comedy,Smart TV,19,5
54935,1544,2024-07-11,Action,Smart TV,70,5
51119,1287,2024-02-12,Series,Laptop,27,4
54689,1283,2024-02-01,Comedy,Mobile,29,3
51093,1382,2024-04-04,Action,Smart TV,74,4
54684,1258,2024-03-22,Comedy,Tablet,52,4
